"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"WORK_GROUP_ID"|"WORK_GROUP_DESC"|"WORK_GROUP_STATUS"|"WORK_GROUP_LOCATION"|"WGS_CODE"|"WGS_DESCRIPTION"|"WGS_DISCIPLINE"|"ME_DISCIPLINE"|"ENG_DISCIPLINE"|"DU_DESC"|"ROUTE_NAME"
"ELLIPSE"|"BCBORPW"|"U"|"20-JAN-2020"|"BCBORPW"|"Orpington MMT Welding                   "|" "|"Welding & Grinding Mob Config                     "|"BCORPMMT  "|"Orpington MMT"|"Track"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCAORPW"|"U"|"20-JAN-2020"|"BCAORPW"|"Orpington MMT Production                "|" "|"Track Mobile Config                               "|"BCORPMMT  "|"Orpington MMT"|"Track"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCDORPW"|"U"|"20-JAN-2020"|"BCDORPW"|"Orpington MMT Supervisors               "|" "|"Track Mobile Config                               "|"BCORPMMT  "|"Orpington MMT"|"Track"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHRHW"|"U"|"20-JAN-2020"|"BCCHRHW"|"Herne Hill Works Delivery - Track       "|" "|"Track Mobile Config                               "|"BCORPTRW  "|"Orpington VWDM(TRACK)"|"Track"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCORPW"|"U"|"20-JAN-2020"|"BCCORPW"|"Orpington Works Delivery - Track        "|" "|"Track Mobile Config                               "|"BCORPTRW  "|"Orpington VWDM(TRACK)"|"Track"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPW"|"U"|"20-JAN-2020"|"BCSORPW"|"Orpington Works Delivery - Signals      "|" "|"Signalling Mobile Config                          "|"BCORPSGW  "|"Orpington WDM(SIGNALS)"|"Signals"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCOORPW"|"U"|"20-JAN-2020"|"BCOORPW"|"Orpington Works Delivery Off Track      "|" "|"Signalling Mobile Config                          "|"BCORPSGW  "|"Orpington WDM(SIGNALS)"|"Signals"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWOFFA"|"U"|"20-JAN-2020"|"BCWOFFA"|"Orpington Works Delivery Offtrack       "|" "|"Offtrack Mobile Config                            "|"BCORPOTB  "|"Orpington WDM (OFFTRACK)"|"Off Track"|"Orpington IMPM"|"Prog Manager"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORJ"|"U"|"20-JAN-2020"|"BCPPORJ"|"Orpington Plant Electrical Test (LBR)   "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORH"|"U"|"20-JAN-2020"|"BCPPORH"|"Orpington Plant Statutory Inspection    "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORG"|"U"|"20-JAN-2020"|"BCPPORG"|"Orpington Plant (ASH)                   "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORF"|"U"|"20-JAN-2020"|"BCPPORF"|"Orpington Plant Electrical Test (ASH)   "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORE"|"U"|"20-JAN-2020"|"BCPPORE"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORD"|"U"|"20-JAN-2020"|"BCPPORD"|"Orpington Plant (LBR)                   "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORC"|"U"|"20-JAN-2020"|"BCPPORC"|"Orpington D&P Tech                      "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORB"|"U"|"20-JAN-2020"|"BCPPORB"|"Orpington Distribution (LBR)            "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPPORA"|"U"|"20-JAN-2020"|"BCPPORA"|"Orpington Distribution (ASH)            "|" "|"Distribution &Plant Mob Config                    "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPORPJ"|"U"|"20-JAN-2020"|"BCPORPJ"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCPKFBA"|"U"|"20-JAN-2020"|"BCPKFBA"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"BCORPDPA  "|"Orpington SM(D&P)"|"Distribution & Plant"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCETONZ"|"U"|"20-JAN-2020"|"BCETONZ"|"Tonbridge E&P Work Bank                 "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCETONB"|"U"|"20-JAN-2020"|"BCETONB"|"Tonbridge E&P 2                         "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCETONA"|"U"|"20-JAN-2020"|"BCETONA"|"Tonbridge E&P 1                         "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEORPW"|"U"|"20-JAN-2020"|"BCEORPW"|"Orpington E&P Works Delivery            "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEORPA"|"U"|"20-JAN-2020"|"BCEORPA"|"Orpington CRE Tech                      "|" "|"Offtrack Mobile Config                            "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCELBRB"|"U"|"20-JAN-2020"|"BCELBRB"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCELBRA"|"U"|"20-JAN-2020"|"BCELBRA"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEHSTZ"|"U"|"20-JAN-2020"|"BCEHSTZ"|"Hastings E&P Work Bank                  "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEHSTB"|"U"|"20-JAN-2020"|"BCEHSTB"|"Hastings E&P 2                          "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEHSTA"|"U"|"20-JAN-2020"|"BCEHSTA"|"Hastings E&P 1                          "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEHRHZ"|"U"|"20-JAN-2020"|"BCEHRHZ"|"Herne Hill E&P Work Bank                "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEHRHB"|"U"|"20-JAN-2020"|"BCEHRHB"|"Herne Hill (LB) E&P 2                   "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCEHRHA"|"U"|"20-JAN-2020"|"BCEHRHA"|"Herne Hill (LB) E&P 1                   "|" "|"Conductor Rail Mobile Config                      "|"BCORPCRA  "|"Orpington SM(CRE)"|"Conductor Rail Equipment (CRE)"|"Orpington E&PME"|"E&P"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWTONB"|"U"|"20-JAN-2020"|"BCWTONB"|"Tonbridge MMA Welding                   "|" "|"Welding & Grinding Mob Config                     "|"BCTONWGA  "|"Tonbridge VSM(W&G)"|"Welding & Grinding"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCWTONA"|"U"|"20-JAN-2020"|"BCWTONA"|"Tonbridge Thermic Welding               "|" "|"Welding & Grinding Mob Config                     "|"BCTONWGA  "|"Tonbridge VSM(W&G)"|"Welding & Grinding"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCGTONA"|"U"|"20-JAN-2020"|"BCGTONA"|"Tonbridge Grinding                      "|" "|"Welding & Grinding Mob Config                     "|"BCTONWGA  "|"Tonbridge VSM(W&G)"|"Welding & Grinding"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCPLPT"|"U"|"20-JAN-2020"|"BCCPLPT"|"Tonbridge PLP Train Workbank            "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCVEGTR"|"U"|"20-JAN-2020"|"BCVEGTR"|"Vegetation Management Train             "|" "|"Offtrack Mobile Config                            "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHSTB"|"U"|"20-JAN-2020"|"BCCHSTB"|"Hastings Track Inspection Team          "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCHSTA"|"U"|"20-JAN-2020"|"BCCHSTA"|"Hastings Track Quality                  "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONZ"|"U"|"20-JAN-2020"|"BCCTONZ"|"Tonbridge Track Work Bank               "|" "|"Offtrack Mobile Config                            "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONS"|"U"|"20-JAN-2020"|"BCCTONS"|"Tonbridge Track SM                      "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONG"|"U"|"20-JAN-2020"|"BCCTONG"|"Tonbridge Track Inspection Group        "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONF"|"U"|"20-JAN-2020"|"BCCTONF"|"Tonbridge Track Asset Inspector         "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONE"|"U"|"20-JAN-2020"|"BCCTONE"|"Tonbridge Track Subcontractors          "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTOND"|"U"|"20-JAN-2020"|"BCCTOND"|"Tonbridge Track Production Team         "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONC"|"U"|"20-JAN-2020"|"BCCTONC"|"Tonbridge Track Quality                 "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONB"|"U"|"20-JAN-2020"|"BCCTONB"|"Tonbridge Track Inspection Team         "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONA"|"U"|"20-JAN-2020"|"BCCTONA"|"Tonbridge Tunnel Patrol Team            "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTOCT"|"U"|"20-JAN-2020"|"BCCTOCT"|"Tonbridge Track TOC Sidings             "|" "|"Track Mobile Config                               "|"BCTONTRA  "|"Tonbridge SM(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONH"|"U"|"20-JAN-2020"|"BCCTONH"|"Tonbridge Track Technical Team          "|" "|"Track Mobile Config                               "|"BCTONTRB  "|"Tonbridge AENG(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONT"|"U"|"20-JAN-2020"|"BCCTONT"|"Tonbridge Track Engineer                "|" "|"Offtrack Mobile Config                            "|"BCTONTRE  "|"Tonbridge ENG(TRACK)"|"Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCUTONA"|"U"|"20-JAN-2020"|"BCUTONA"|"Tonbridge URFDO                         "|" "|"Rail Testing Mobile Config                        "|"BCTONRTA  "|"Tonbridge VSM(RT&L)"|"Rail Testing & Lubrication"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCJTONA"|"U"|"20-JAN-2020"|"BCJTONA"|"Tonbridge Lubricators                   "|" "|"Welding & Grinding Mob Config                     "|"BCTONRTA  "|"Tonbridge VSM(RT&L)"|"Rail Testing & Lubrication"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCVTONB"|"U"|"20-JAN-2020"|"BCVTONB"|"Tonbridge Vegetation Inspections        "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCVTONA"|"U"|"20-JAN-2020"|"BCVTONA"|"Tonbridge Vegetation                    "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLTONB"|"U"|"20-JAN-2020"|"BCLTONB"|"Tonbridge Level Crossing Inspection     "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCLTONA"|"U"|"20-JAN-2020"|"BCLTONA"|"Tonbridge W/Timber & Level X            "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFTONC"|"U"|"20-JAN-2020"|"BCFTONC"|"Tonbridge Litter                        "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFTONB"|"U"|"20-JAN-2020"|"BCFTONB"|"Tonbridge Graffiti Removal              "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCFTONA"|"U"|"20-JAN-2020"|"BCFTONA"|"Tonbridge Wheel Timber Inspection       "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBTONC"|"U"|"20-JAN-2020"|"BCBTONC"|"Tonbridge Fencing Renewals              "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBTONB"|"U"|"20-JAN-2020"|"BCBTONB"|"Tonbridge Fencing Inspection            "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCBTONA"|"U"|"20-JAN-2020"|"BCBTONA"|"Tonbridge Fencing & Drainage            "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCCTONW"|"U"|"20-JAN-2020"|"BCCTONW"|"Tonbridge Works Delivery -Track         "|" "|"Offtrack Mobile Config                            "|"BCTONOTA  "|"Tonbridge SM(OFFTRACK)"|"Off Track"|"Tonbridge TME"|"Track"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHS"|"U"|"20-JAN-2020"|"BCSHRHS"|"Herne Hill Signals SM                   "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHG"|"U"|"20-JAN-2020"|"BCSHRHG"|"Herne Hill Signals Team 7               "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHF"|"U"|"20-JAN-2020"|"BCSHRHF"|"Herne Hill Signals Team 6               "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHE"|"U"|"20-JAN-2020"|"BCSHRHE"|"Herne Hill Signals Team 5               "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHD"|"U"|"20-JAN-2020"|"BCSHRHD"|"Herne Hill Signals Team 4               "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHC"|"U"|"20-JAN-2020"|"BCSHRHC"|"Herne Hill Signals Team 3               "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHB"|"U"|"20-JAN-2020"|"BCSHRHB"|"Herne Hill Signals Team 2               "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSHRHA"|"U"|"20-JAN-2020"|"BCSHRHA"|"Herne Hill Signals Team 1               "|" "|"Signalling Mobile Config                          "|"BCHRHSGA  "|"Herne Hill SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTOCO"|"U"|"20-JAN-2020"|"BCSTOCO"|"Orpington Signals TOC Sidings           "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPS"|"U"|"20-JAN-2020"|"BCSORPS"|"Orpington Signals SM                    "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPH"|"U"|"20-JAN-2020"|"BCSORPH"|"Kent Central TSG Outer                  "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPG"|"U"|"20-JAN-2020"|"BCSORPG"|"Kent Central TSG Inner                  "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPF"|"U"|"20-JAN-2020"|"BCSORPF"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPE"|"U"|"20-JAN-2020"|"BCSORPE"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPD"|"U"|"20-JAN-2020"|"BCSORPD"|"Orpington Signals Team 4                "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPC"|"U"|"20-JAN-2020"|"BCSORPC"|"Orpington Signals Team 3                "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPB"|"U"|"20-JAN-2020"|"BCSORPB"|"Orpington Signals Team 2                "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPA"|"U"|"20-JAN-2020"|"BCSORPA"|"Orpington Signals Team 1                "|" "|"Signalling Mobile Config                          "|"BCORPSGA  "|"Orpington SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSORPJ"|"U"|"20-JAN-2020"|"BCSORPJ"|"Orpington Signals Engineer              "|" "|"Signalling Mobile Config                          "|"BCORPSGE  "|"Orpington ENG(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONZ"|"U"|"20-JAN-2020"|"BCSTONZ"|"Tonbridge Signals Work Bank             "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONS"|"U"|"20-JAN-2020"|"BCSTONS"|"Tonbridge Signals SM                    "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONG"|"U"|"20-JAN-2020"|"BCSTONG"|"Tonbridge Signals Team 7                "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONF"|"U"|"20-JAN-2020"|"BCSTONF"|"Tonbridge Signals Team 6                "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONE"|"U"|"20-JAN-2020"|"BCSTONE"|"Tonbridge Signals Team 5                "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTOND"|"U"|"20-JAN-2020"|"BCSTOND"|"Tonbridge Signals Team 4                "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONC"|"U"|"20-JAN-2020"|"BCSTONC"|"Tonbridge Signals Team 3                "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONB"|"U"|"20-JAN-2020"|"BCSTONB"|"Tonbridge Signals Team 2                "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
"ELLIPSE"|"BCSTONA"|"U"|"20-JAN-2020"|"BCSTONA"|"Tonbridge Signals Team 1                "|" "|"Signalling Mobile Config                          "|"BCTONSGA  "|"Tonbridge SM(SIGNALS)"|"Signals"|"Orpington S&TME"|"Signals"|"IMDM Orpington"|"Kent"
